SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.l(r:p30udm32302-p30ulv37859)", "p30udm32302.1.2", "p30ulv37859.1.2", 3008, 4,  2, 2, 0.12008886, 0.4565586, 0.4565586, 1.0045817, 0.4766266, 0.99536252, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32302-p30ulv37859)", "p30udm32302.1.2", "p30ulv37859.1.2", 3136, 4,  2, 2, 0.12008886, 0.4565586, 0.4565586, 1.0054812, 0.4766266, 0.99630588, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32302-p30ulv37821)", "p30udm32302.1.2", "p30ulv37821.1.2", 3264, 4,  4, 4, 0.12008886, 0.4565586, 0.4565586, 1.0045817, 0.4743978, 1.0011352, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32302-p30ulv37821)", "p30udm32302.1.2", "p30ulv37821.1.2", 3392, 4,  4, 4, 0.12008886, 0.4565586, 0.4565586, 1.0054812, 0.4743978, 1.0020477, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32299-p30udt6222lv)", "p30udt6222lv.1.2", "p30udm32299.1.2", 3520, 4,  0, 4, 0.12008886, 0.4390085, 0.4390085, 1.0177357, 0.4565619, 1.0162755, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32299-p30udt6222lv)", "p30udt6222lv.1.2", "p30udm32299.1.2", 3648, 4,  0, 4, 0.12008886, 0.4390085, 0.4390085, 1.0185758, 0.4565619, 1.0171209, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32299-p30ulv37803)", "p30udm32299.1.2", "p30ulv37803.1.2", 3776, 4,  2, 2, 0.12008886, 0.4565619, 0.4565619, 1.0162755, 0.4750763, 1.0156292, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32299-p30ulv37803)", "p30udm32299.1.2", "p30ulv37803.1.2", 3904, 4,  2, 2, 0.12008886, 0.4565619, 0.4565619, 1.0171209, 0.4750763, 1.0164768, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32299-p30ulv19722)", "p30udm32299.1.2", "p30ulv19722.1.2", 4032, 4,  2, 2, 0.12008886, 0.4565619, 0.4565619, 1.0162755, 0.4743486, 1.0154169, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm32299-p30ulv19722)", "p30udm32299.1.2", "p30ulv19722.1.2", 4160, 4,  2, 2, 0.12008886, 0.4565619, 0.4565619, 1.0171209, 0.4743486, 1.0162654, 255, 2, 2, 0, 0, 0, 16, 1
